Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,LandContour,LotConfig,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,SalePrice
617,60,RL,,7861,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,5,2002,2003,VinylSd,VinylSd,,0.0,Gd,TA,PConc,183200
618,45,RL,59.0,7227,Reg,NAmes,HLS,Corner,Artery,1Fam,1.5Unf,6,6,1954,1954,MetalSd,MetalSd,,0.0,TA,TA,CBlock,105500
619,20,RL,90.0,11694,Reg,NridgHt,Lvl,Inside,Norm,1Fam,1Story,9,5,2007,2007,CemntBd,CmentBd,BrkFace,452.0,Ex,TA,PConc,314813
620,60,RL,85.0,12244,Reg,Timber,Lvl,Inside,Norm,1Fam,2Story,8,5,2003,2003,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,305000
621,30,RL,45.0,8248,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,3,3,1914,1950,Stucco,Stucco,,0.0,TA,TA,BrkTil,67000
622,60,RL,90.0,10800,Reg,NWAmes,Lvl,Inside,Norm,1Fam,2Story,6,7,1974,1997,HdBoard,HdBoard,,0.0,TA,TA,CBlock,240000
623,20,RL,71.0,7064,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,6,1977,1977,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,135000
624,160,FV,,2117,Reg,Somerst,Lvl,Inside,Norm,TwnhsE,2Story,6,5,2000,2000,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,168500
625,60,RL,80.0,10400,Reg,NWAmes,Lvl,Inside,Norm,1Fam,2Story,6,5,1972,1972,VinylSd,VinylSd,,288.0,TA,TA,CBlock,165150
626,20,RL,87.0,10000,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,6,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,160000
627,20,RL,,12342,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1960,1978,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,139900
628,80,RL,80.0,9600,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,6,6,1955,1972,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,153000
629,60,RL,70.0,11606,IR1,NAmes,HLS,Inside,Norm,1Fam,2Story,5,5,1969,1969,Plywood,Plywood,BrkFace,192.0,TA,TA,PConc,135000
630,80,RL,82.0,9020,Reg,NAmes,Lvl,Corner,Feedr,1Fam,SLvl,6,5,1964,1964,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,168500
631,70,RM,50.0,9000,Reg,OldTown,Lvl,Corner,Artery,1Fam,2Story,5,6,1880,1991,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,124000
632,120,RL,34.0,4590,Reg,NridgHt,Lvl,Inside,Norm,Twnhs,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,209500
633,20,RL,85.0,11900,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,7,5,1977,1977,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,82500
634,20,RL,80.0,9250,Reg,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,7,1954,2005,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,139400
635,90,RL,64.0,6979,Reg,OldTown,Lvl,Inside,Norm,Duplex,SFoyer,6,5,1980,1980,Plywood,Plywood,,0.0,TA,TA,CBlock,144000
636,190,RH,60.0,10896,Reg,SWISU,Bnk,Inside,Feedr,2fmCon,2.5Fin,6,7,1914,1995,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,200000
637,30,RM,51.0,6120,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1Story,2,3,1936,1950,AsbShng,AsbShng,,0.0,Fa,Fa,BrkTil,60000
638,190,RM,50.0,6000,Reg,OldTown,Lvl,Inside,Norm,2fmCon,1.5Fin,5,4,1954,1954,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,93000
639,30,RL,67.0,8777,Reg,Edwards,Lvl,Inside,Feedr,1Fam,1Story,5,7,1910,1950,MetalSd,Wd Sdng,,0.0,TA,TA,CBlock,85000
640,120,RL,53.0,3982,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,264561
641,120,RL,62.0,12677,IR1,NridgHt,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2003,2004,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,274000
642,60,FV,,7050,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,7,5,2001,2001,VinylSd,VinylSd,,0.0,Gd,TA,PConc,226000
643,80,RL,75.0,13860,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,8,7,1972,1995,Plywood,Wd Sdng,,0.0,Gd,TA,CBlock,345000
644,60,RL,80.0,10793,Reg,NWAmes,Lvl,Inside,RRAn,1Fam,2Story,5,5,1969,1969,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,152000
645,20,FV,85.0,9187,Reg,Somerst,Lvl,Inside,Norm,1Fam,1Story,9,5,2009,2009,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,370878
646,20,RL,,10530,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,6,5,1971,1971,Plywood,Plywood,,0.0,TA,TA,CBlock,143250
647,20,RL,60.0,7200,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1950,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,98300
648,20,RL,85.0,10452,IR1,Edwards,Lvl,Inside,Norm,1Fam,1Story,6,5,1953,1953,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,155000
649,60,RL,70.0,7700,Reg,NAmes,Lvl,Inside,PosN,1Fam,2Story,6,5,1966,1966,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,155000
650,180,RM,21.0,1936,Reg,MeadowV,Lvl,Inside,Norm,Twnhs,SFoyer,4,6,1970,1970,CemntBd,CmentBd,,0.0,TA,TA,CBlock,84500
651,60,FV,65.0,8125,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,7,6,2007,2007,CemntBd,CmentBd,,,Gd,TA,PConc,205950
652,70,RL,60.0,9084,Reg,Edwards,Lvl,Inside,Artery,1Fam,2Story,4,5,1940,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,108000
653,60,RL,70.0,8750,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,1996,1996,VinylSd,VinylSd,,0.0,Gd,TA,PConc,191000
654,50,RM,60.0,10320,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,1.5Fin,6,7,1906,1995,MetalSd,MetalSd,,0.0,TA,TA,CBlock,135000
655,20,RL,91.0,10437,IR1,NoRidge,Lvl,Inside,Norm,1Fam,1Story,8,6,1995,1995,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,350000
656,160,RM,21.0,1680,Reg,BrDale,Lvl,Inside,Norm,Twnhs,2Story,6,5,1971,1971,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,88000
657,20,RL,72.0,10007,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1959,2006,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,145500
658,70,RL,60.0,7200,Reg,Crawfor,HLS,Inside,Norm,1Fam,2Story,7,6,1931,2000,Stucco,Wd Shng,,0.0,TA,Fa,BrkTil,149000
659,50,RL,78.0,17503,Reg,NAmes,Lvl,Inside,Artery,1Fam,1.5Fin,6,5,1948,1950,VinylSd,VinylSd,,0.0,TA,TA,CBlock,97500
660,20,RL,75.0,9937,Reg,Edwards,Lvl,Corner,Norm,1Fam,1Story,5,7,1964,1999,MetalSd,MetalSd,,0.0,TA,Gd,PConc,167000
661,60,RL,,12384,Reg,NWAmes,Lvl,CulDSac,Norm,1Fam,2Story,7,7,1976,1976,Plywood,Plywood,BrkFace,233.0,TA,TA,CBlock,197900
662,60,RL,52.0,46589,IR2,NoRidge,Lvl,CulDSac,Norm,1Fam,2Story,8,7,1994,2005,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,402000
663,20,RL,120.0,13560,Reg,NAmes,Lvl,Corner,Norm,1Fam,1Story,6,3,1968,1968,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,110000
664,85,RL,90.0,10012,Reg,Edwards,Lvl,Inside,Norm,1Fam,SFoyer,4,5,1972,1972,Plywood,Plywood,,0.0,TA,TA,CBlock,137500
665,20,RL,49.0,20896,IR2,Somerst,Lvl,CulDSac,RRAn,1Fam,1Story,8,5,2005,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,423000
666,60,RL,106.0,11194,IR1,Gilbert,Lvl,Corner,Norm,1Fam,2Story,8,5,2000,2000,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,230500
667,60,RL,,18450,IR1,NAmes,Lvl,Inside,Norm,1Fam,2Story,6,5,1965,1979,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,129000
668,20,RL,65.0,8125,Reg,SawyerW,Lvl,Inside,Norm,1Fam,1Story,6,5,1994,1998,HdBoard,HdBoard,BrkFace,258.0,TA,TA,PConc,193500
669,20,RL,,14175,Reg,Sawyer,Bnk,Corner,Norm,1Fam,1Story,5,6,1956,1987,CemntBd,Wd Sdng,,0.0,TA,TA,CBlock,168000
670,30,RL,80.0,11600,Reg,Crawfor,Lvl,Inside,Norm,1Fam,1Story,4,5,1922,1950,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,137500
671,60,RL,64.0,8633,Reg,CollgCr,Lvl,FR2,Norm,1Fam,2Story,6,5,2005,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,173500
672,70,RH,54.0,6629,Reg,Edwards,Lvl,Inside,Artery,1Fam,2Story,6,6,1925,1950,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,103600
673,20,RL,,11250,IR1,Veenker,Lvl,Inside,Norm,1Fam,1Story,6,6,1977,1977,Plywood,Plywood,,0.0,Gd,TA,CBlock,165000
674,20,RL,110.0,14442,Reg,Crawfor,Lvl,Inside,Norm,1Fam,1Story,6,7,1957,2004,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,257500
675,20,RL,80.0,9200,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1965,1965,HdBoard,HdBoard,,0.0,TA,TA,CBlock,140000
676,160,RL,24.0,2289,Reg,NPkVill,Lvl,Inside,Norm,Twnhs,2Story,6,6,1978,1978,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,148500
677,70,RM,60.0,9600,Reg,OldTown,Lvl,Inside,Norm,1Fam,2Story,4,2,1900,1950,AsbShng,Stucco,,0.0,TA,TA,BrkTil,87000
678,30,RL,52.0,9022,Reg,OldTown,Lvl,Inside,Norm,1Fam,1Story,5,8,1924,2006,VinylSd,VinylSd,,0.0,Gd,TA,BrkTil,109500
679,20,RL,80.0,11844,IR1,StoneBr,Lvl,Inside,Norm,1Fam,1Story,8,5,2008,2008,VinylSd,VinylSd,Stone,464.0,Gd,TA,PConc,372500
680,20,RL,,9945,IR1,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,5,1961,1961,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,128500
681,120,RL,50.0,8012,Reg,SawyerW,Lvl,Inside,Norm,TwnhsE,1Story,6,5,1980,1980,Plywood,Plywood,,0.0,TA,TA,CBlock,143000
682,50,RH,55.0,4500,IR2,SWISU,Bnk,Inside,Norm,1Fam,1.5Fin,5,5,1932,2000,VinylSd,Stucco,,0.0,TA,TA,BrkTil,159434
683,120,RL,,2887,Reg,ClearCr,HLS,Inside,Norm,1Fam,1Story,6,5,1996,1997,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,173000
684,20,RL,90.0,11248,IR1,CollgCr,Lvl,Corner,Norm,1Fam,1Story,9,5,2002,2002,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,285000
685,60,RL,58.0,16770,IR2,NoRidge,Lvl,CulDSac,Norm,1Fam,2Story,7,5,1998,1998,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,221000
686,160,RL,,5062,IR1,StoneBr,Lvl,CulDSac,Norm,TwnhsE,2Story,7,5,1984,1984,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,207500
687,60,FV,84.0,10207,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,7,6,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,227875
688,160,FV,,5105,IR2,Somerst,Lvl,FR2,Norm,TwnhsE,2Story,7,5,2004,2004,MetalSd,MetalSd,,0.0,Gd,TA,PConc,148800
689,20,RL,60.0,8089,Reg,StoneBr,HLS,Inside,Norm,1Fam,1Story,8,6,2007,2007,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,392000
690,120,RL,61.0,7577,IR1,NridgHt,Lvl,Corner,Norm,TwnhsE,1Story,6,5,2005,2006,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,194700
691,120,RM,,4426,Reg,CollgCr,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,141000
692,60,RL,104.0,21535,IR1,NoRidge,Lvl,Corner,Norm,1Fam,2Story,10,6,1994,1995,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,755000
693,60,RL,42.0,26178,IR1,Timber,Lvl,Inside,Norm,1Fam,2Story,7,5,1989,1990,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PConc,335000
694,30,RL,60.0,5400,Reg,OldTown,Lvl,Corner,Norm,1Fam,1Story,5,6,1921,1968,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,108480
695,50,RM,51.0,6120,Reg,BrkSide,Lvl,Corner,Norm,1Fam,1.5Fin,5,6,1936,1950,Wd Sdng,Wd Sdng,,0.0,TA,Fa,BrkTil,141500
696,20,RL,54.0,13811,IR1,Timber,Lvl,Inside,Norm,1Fam,1Story,6,6,1987,1987,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,176000
697,30,RM,50.0,6000,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1Story,5,7,1921,1950,Wd Sdng,Wd Shng,,0.0,TA,TA,CBlock,89000
698,20,RL,57.0,6420,IR1,Edwards,Lvl,Inside,Norm,1Fam,1Story,5,7,1952,1952,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,123500
699,20,RL,65.0,8450,Reg,Sawyer,Lvl,Inside,RRAe,1Fam,1Story,5,8,1965,2009,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,138500
700,120,FV,59.0,4282,IR2,Somerst,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2004,2004,MetalSd,MetalSd,,0.0,Gd,TA,PConc,196000
701,20,RL,85.0,14331,Reg,Timber,Lvl,Inside,Norm,1Fam,1Story,8,5,2002,2002,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,312500
702,20,RL,80.0,9600,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,7,5,1969,1969,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,140000
703,60,RL,82.0,12438,IR1,StoneBr,Lvl,Inside,Norm,1Fam,2Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,361919
704,190,RM,76.0,7630,Reg,OldTown,Lvl,Inside,Feedr,2fmCon,2Story,5,9,1900,1996,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,140000
705,20,RL,70.0,8400,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2004,2005,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,213000
706,190,RM,70.0,5600,Reg,IDOTRR,Lvl,Inside,Norm,2fmCon,2Story,4,5,1930,1950,VinylSd,Wd Shng,,0.0,Fa,Fa,Slab,55000
707,20,RL,,115149,IR2,ClearCr,Low,CulDSac,Norm,1Fam,1Story,7,5,1971,2002,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,302000
708,120,RL,48.0,6240,Reg,NridgHt,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2006,2006,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,254000
709,60,RL,65.0,9018,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,7,5,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,179540
710,20,RL,,7162,IR1,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,7,1966,1966,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,109900
711,30,RL,56.0,4130,IR1,BrkSide,Lvl,Inside,Norm,1Fam,1Story,3,6,1935,2003,VinylSd,VinylSd,,0.0,Gd,TA,CBlock,52000
712,50,C (all),66.0,8712,Reg,IDOTRR,HLS,Inside,Norm,1Fam,1.5Fin,4,7,1900,1950,MetalSd,MetalSd,,0.0,TA,TA,Stone,102776
713,120,RL,40.0,4671,IR1,StoneBr,HLS,Inside,Norm,TwnhsE,1Story,8,5,1988,1989,HdBoard,HdBoard,,0.0,Gd,TA,PConc,189000
714,190,RL,60.0,9873,Reg,BrkSide,Lvl,Inside,RRAn,2fmCon,1Story,4,5,1970,1970,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,129000
715,60,RL,,13517,IR1,Sawyer,Lvl,CulDSac,RRAe,1Fam,2Story,6,8,1976,2005,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,130500
716,20,RL,78.0,10140,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,6,5,1974,1974,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,165000
717,70,RM,60.0,10800,Reg,OldTown,Bnk,Inside,Norm,1Fam,2Story,7,8,1890,1998,Wd Sdng,VinylSd,,0.0,TA,Gd,BrkTil,159500
718,20,RL,80.0,10000,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,5,6,1973,2000,HdBoard,HdBoard,,0.0,TA,TA,CBlock,157000
719,60,RL,96.0,10542,Reg,NoRidge,Lvl,Inside,Norm,1Fam,2Story,7,5,1993,1994,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,341000
720,20,RL,69.0,9920,IR1,CollgCr,Lvl,Inside,Norm,1Fam,1Story,5,6,1969,1969,HdBoard,Plywood,,0.0,TA,TA,CBlock,128500
721,120,RL,,6563,IR1,StoneBr,Low,CulDSac,Norm,1Fam,1Story,8,5,1985,1985,HdBoard,HdBoard,,0.0,Gd,TA,PConc,275000
722,120,RM,,4426,Reg,CollgCr,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,143000
723,20,RL,70.0,8120,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,4,7,1970,1970,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,124500
724,50,RL,60.0,8172,Reg,Edwards,Lvl,Inside,Norm,1Fam,1.5Fin,4,6,1954,1972,MetalSd,MetalSd,,0.0,TA,TA,PConc,135000
725,20,RL,86.0,13286,IR1,Edwards,Lvl,Inside,Norm,1Fam,1Story,9,5,2007,2008,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,320000
726,20,RL,60.0,6960,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,4,6,1970,1970,HdBoard,Plywood,,0.0,TA,TA,CBlock,120500
727,20,RL,,21695,IR1,Crawfor,Lvl,Corner,Norm,1Fam,1Story,6,9,1988,2007,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,222000
728,20,RL,64.0,7314,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2007,2007,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,194500
729,90,RL,85.0,11475,Reg,NAmes,Lvl,Corner,Norm,Duplex,1Story,5,5,1958,1958,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,110000
730,30,RM,52.0,6240,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,1.5Fin,4,5,1925,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,103000
731,120,RL,39.0,5389,IR1,StoneBr,Lvl,Inside,Norm,TwnhsE,1Story,8,5,1995,1996,CemntBd,CmentBd,,0.0,Gd,TA,PConc,236500
732,80,RL,73.0,9590,IR1,Timber,Lvl,Corner,Norm,1Fam,SLvl,7,5,2003,2003,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,187500
733,60,RL,75.0,11404,IR1,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,1998,1999,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,222500
734,20,RL,80.0,10000,Reg,Sawyer,Lvl,Corner,Feedr,1Fam,1Story,5,6,1961,1983,HdBoard,HdBoard,,0.0,TA,TA,CBlock,131400
735,20,RL,,8978,IR1,Sawyer,Lvl,Corner,Norm,1Fam,1Story,5,5,1968,1968,Plywood,Plywood,,0.0,TA,TA,PConc,108000
736,75,RM,60.0,10800,Reg,OldTown,Lvl,Inside,Norm,1Fam,2.5Unf,7,7,1914,1970,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,163000
737,90,RL,60.0,8544,Reg,NAmes,Lvl,Inside,Norm,Duplex,1Story,3,4,1950,1950,Stucco,Stone,,0.0,TA,TA,CBlock,93500
738,60,RL,72.0,10463,IR1,Gilbert,HLS,CulDSac,Norm,1Fam,2Story,8,5,2005,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,239900
739,90,RL,60.0,10800,Reg,Edwards,Lvl,Inside,Norm,Duplex,1Story,5,5,1987,1988,Plywood,Plywood,,0.0,TA,TA,CBlock,179000
740,60,RL,65.0,9313,IR1,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,2004,2004,VinylSd,VinylSd,,0.0,Gd,TA,PConc,190000
741,70,RM,60.0,9600,Reg,OldTown,Lvl,Inside,Norm,1Fam,2Story,5,7,1910,2002,Wd Sdng,Wd Shng,,0.0,TA,Gd,BrkTil,132000
742,20,RL,65.0,6768,IR1,Sawyer,Lvl,Inside,Feedr,1Fam,1Story,6,8,1961,1996,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,142000
743,20,RL,65.0,8450,Reg,SawyerW,Lvl,Inside,Norm,1Fam,1Story,7,5,2000,2001,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,179000
744,80,RL,70.0,12886,IR1,Sawyer,Lvl,Inside,Norm,1Fam,SLvl,5,6,1963,1999,HdBoard,HdBoard,,0.0,TA,TA,CBlock,175000
745,120,RL,41.0,5395,IR1,StoneBr,HLS,Inside,Norm,TwnhsE,1Story,8,5,1993,1993,HdBoard,HdBoard,,0.0,Gd,TA,PConc,180000
746,60,RL,,8963,IR1,NWAmes,Lvl,Inside,Norm,1Fam,2Story,8,9,1976,1996,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,299800
747,60,RL,,8795,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,7,5,2000,2000,VinylSd,VinylSd,,0.0,Gd,TA,PConc,236000
748,70,RM,65.0,11700,IR1,OldTown,Lvl,Corner,Norm,1Fam,2Story,7,7,1880,2003,Stucco,Stucco,,0.0,Gd,TA,Stone,265979
749,20,RL,59.0,10593,IR1,NoRidge,Lvl,Inside,Norm,1Fam,1Story,7,5,1996,1996,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,260400
750,50,RL,50.0,8405,Reg,Edwards,Lvl,Inside,Norm,1Fam,1.5Fin,4,3,1945,1950,WdShing,Wd Shng,,0.0,TA,TA,Slab,98000
751,50,RM,55.0,8800,Reg,OldTown,Lvl,Corner,Norm,1Fam,1.5Fin,4,7,1910,2004,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,96500
752,60,RL,,7750,Reg,Gilbert,Lvl,Inside,RRAn,1Fam,2Story,7,5,2003,2003,VinylSd,VinylSd,,0.0,Gd,TA,PConc,162000
753,20,RL,79.0,9236,IR1,CollgCr,Lvl,Inside,Norm,1Fam,1Story,6,5,1997,1997,VinylSd,VinylSd,,0.0,TA,Gd,PConc,217000
754,60,RL,80.0,10240,Reg,NridgHt,Lvl,Inside,Norm,1Fam,2Story,8,5,2005,2005,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,275500
755,20,RL,61.0,7930,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,8,1969,2005,Plywood,Plywood,,0.0,TA,TA,CBlock,156000
756,160,FV,34.0,3230,Reg,Somerst,Lvl,Inside,Norm,TwnhsE,2Story,6,5,1999,1999,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,172500
757,60,RL,68.0,10769,IR1,CollgCr,Lvl,Inside,Norm,1Fam,2Story,8,5,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,212000
758,60,RL,,11616,IR1,Sawyer,Lvl,CulDSac,Norm,1Fam,2Story,6,5,1978,1978,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,158900
759,160,FV,24.0,2280,Reg,Somerst,Lvl,Inside,Norm,Twnhs,2Story,7,5,1999,1999,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,179400
760,60,RL,65.0,12257,IR1,NoRidge,Lvl,Inside,Norm,1Fam,2Story,8,5,1995,1995,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,290000
761,20,RL,70.0,9100,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1959,1959,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,127500
762,30,RM,60.0,6911,Reg,BrkSide,Lvl,FR2,Feedr,1Fam,1Story,5,5,1924,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,100000
763,60,FV,72.0,8640,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,7,5,2009,2009,VinylSd,VinylSd,,0.0,TA,TA,PConc,215200
764,60,RL,82.0,9430,Reg,NoRidge,Lvl,Inside,Norm,1Fam,2Story,8,5,1999,1999,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,337000
765,120,RL,30.0,9549,IR1,Veenker,Lvl,CulDSac,Norm,TwnhsE,1Story,8,5,1995,1996,BrkFace,BrkFace,,0.0,Gd,Gd,PConc,270000
766,20,RL,75.0,14587,IR1,Somerst,Lvl,Inside,Norm,1Fam,1Story,9,5,2008,2008,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,264132
767,60,RL,80.0,10421,Reg,NWAmes,Lvl,Inside,Norm,1Fam,2Story,7,5,1988,1988,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,196500
768,50,RL,75.0,12508,IR1,Mitchel,Lvl,Inside,Norm,1Fam,1.5Fin,6,7,1940,1985,VinylSd,VinylSd,,0.0,TA,TA,CBlock,160000
769,20,RL,70.0,9100,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2004,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,216837
770,60,RL,47.0,53504,IR2,StoneBr,HLS,CulDSac,Norm,1Fam,2Story,8,5,2003,2003,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,538000
771,85,RL,,7252,IR1,Sawyer,Lvl,CulDSac,Norm,1Fam,SFoyer,5,5,1982,1982,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,134900
